open_time,avg,wgtavg,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-04-08 22:33:00,0.10660000000000001,-0.07614827058498372,42409.0,42409.01,42367.01,42384.64,3.75072,158990.77,254,1.41116,59816.07
2022-04-08 22:34:00,0.22827714285714285,0.047320332267251346,42384.63,42387.5,42344.08,42373.66,5.21452,220892.7,229,1.48407,62871.58
2022-04-08 22:35:00,0.14208,0.0788711532704988,42369.76,42424.41,42369.75,42415.69,5.10597,216482.45,213,3.03908,128832.95
2022-04-08 22:36:00,0.20744871794871797,0.23207708609184918,42415.68,42453.85,42415.42,42439.52,5.04461,214064.31,252,3.75288,159234.84
2022-04-08 22:37:00,0.16352794117647057,0.3585689597251384,42439.51,42451.54,42412.62,42415.94,2.93812,124666.83,162,0.69743,29594.648
2022-04-08 22:38:00,0.1740855072463768,0.14194593205885211,42415.93,42439.41,42413.1,42424.94,2.48492,105414.29,191,0.55836,23684.244
2022-04-08 22:39:00,0.14696279069767443,0.21463494585389514,42424.94,42430.97,42412.68,42412.69,2.13272,90468.805,183,0.92698,39320.66
2022-04-08 22:40:00,0.17036857142857142,0.15122371752947947,42412.66,42419.3,42393.09,42407.6,2.21973,94134.94,171,0.83354,35347.555
2022-04-08 22:41:00,0.19164782608695652,0.1000304280451223,42407.59,42407.59,42362.01,42376.54,6.57437,278597.5,343,3.30816,140165.81
2022-04-08 22:42:00,0.16008990825688074,0.2505927561772589,42376.53,42376.53,42258.88,42270.96,13.57103,574265.25,609,3.38279,143182.31
2022-04-08 22:43:00,0.1604736842105263,0.09885575558389745,42270.96,42341.42,42260.84,42324.42,6.47485,273897.2,378,3.16843,134005.53
2022-04-08 22:44:00,0.25455164835164834,0.22914795010195507,42324.43,42377.0,42321.37,42375.69,4.10165,173730.72,260,2.16644,91755.48
2022-04-08 22:45:00,0.18636370967741936,0.46195644003951414,42375.68,42380.78,42331.65,42331.65,3.70679,157048.31,237,2.81872,119427.13
2022-04-08 22:46:00,0.19676372549019608,0.1704086584246234,42331.66,42373.62,42331.65,42371.47,3.01967,127920.945,183,1.06583,45141.723
2022-04-08 22:47:00,0.18946280991735537,0.21194792124642411,42371.45,42410.83,42371.4,42405.24,13.7486,582834.44,363,7.76389,329066.66
2022-04-08 22:48:00,0.22269740259740262,0.01916371459753897,42405.25,42416.83,42402.34,42408.81,2.75448,116822.555,169,1.09871,46599.59
2022-04-08 22:49:00,0.14894444444444443,0.049187617086090256,42413.7,42416.83,42406.65,42415.6,2.60194,110351.734,150,0.52834,22407.986
2022-04-08 22:50:00,0.20677657657657658,0.21594763715627624,42415.59,42420.0,42404.29,42415.06,2.09431,88830.53,153,1.06507,45174.625
2022-04-08 22:51:00,0.12489649122807019,0.016224884382195187,42415.06,42426.89,42415.06,42425.73,0.86117,36532.69,110,0.54299,23034.047
2022-04-08 22:52:00,0.22242745098039216,-0.016031342222949784,42425.73,42476.99,42425.73,42455.16,3.66447,155553.5,297,3.30717,140381.48
2022-04-08 22:53:00,0.1812514285714286,0.02173674283345286,42454.84,42460.27,42441.67,42454.71,8.60922,365499.78,232,5.79836,246166.58
2022-04-08 22:54:00,0.21441417322834644,0.15613883061022987,42453.99,42463.77,42450.0,42452.13,3.63846,154471.69,109,2.98939,126913.25
2022-04-08 22:55:00,0.24071348314606741,0.3792801530800542,42450.0,42461.56,42443.33,42445.66,2.15755,91598.914,120,0.89352,37931.76
2022-04-08 22:56:00,0.17891333333333334,0.401517410056254,42445.66,42445.67,42406.99,42406.99,1.19189,50564.15,157,0.52916,22449.002
2022-04-08 22:57:00,0.2281867924528302,0.198418108889963,42406.99,42412.6,42402.09,42405.3,3.25265,137941.12,127,1.62018,68710.45
2022-04-08 22:58:00,0.17746153846153845,0.18155882587731906,42405.3,42405.3,42307.01,42344.47,10.1754,430854.03,510,2.49177,105475.875
2022-04-08 22:59:00,0.14259069767441862,-0.23253846686217006,42342.41,42342.42,42304.94,42305.52,2.0594,87147.44,209,0.68164,28842.781
2022-04-08 23:00:00,0.1380705882352941,0.1530670545316905,42305.52,42305.79,42262.21,42263.26,8.20198,346784.97,587,2.04828,86595.984
2022-04-08 23:01:00,0.15144214876033057,0.17060189849025,42263.26,42276.27,42190.96,42269.99,42.75557,1805288.9,1798,12.33495,520811.03
2022-04-08 23:02:00,0.16278495575221238,0.0633522250360385,42270.0,42371.07,42270.0,42340.22,19.09529,808424.25,629,9.25244,391665.5
2022-04-08 23:03:00,0.17491428571428572,-0.19371765369827842,42340.23,42361.79,42282.58,42352.6,9.95609,421468.78,337,3.81996,161685.52
2022-04-08 23:04:00,0.24941684210526316,0.30517179760942764,42352.59,42352.59,42310.09,42319.99,3.04652,128950.055,210,0.99554,42129.414
2022-04-08 23:05:00,0.180597247706422,0.40662913390892597,42319.99,42329.88,42304.71,42304.71,1.23684,52347.586,147,0.42877,18146.654
2022-04-08 23:06:00,0.1715267857142857,0.2562196423631509,42304.71,42327.48,42295.92,42295.92,3.78345,160082.17,210,1.3025,55101.84
2022-04-08 23:07:00,0.15713142857142856,-0.007739998167249287,42295.91,42295.91,42186.87,42186.87,7.94424,335406.5,685,2.46126,103891.87
2022-04-08 23:08:00,0.1846490566037736,0.07169118647832716,42186.88,42206.02,42166.73,42168.77,14.20002,599006.1,736,2.95125,124484.07
2022-04-08 23:09:00,0.18171910112359552,0.09831361772044056,42166.74,42255.61,42161.08,42204.38,16.01685,675783.9,486,9.56869,403700.72
2022-04-08 23:10:00,0.17670113636363635,0.16440803680690041,42202.31,42202.31,42161.3,42178.27,9.3343,393667.53,354,5.085,214440.89
2022-04-08 23:11:00,0.1899793103448276,0.1724462463924541,42180.39,42185.68,42123.13,42150.0,17.08272,719985.06,789,6.34335,267347.28
2022-04-08 23:12:00,0.21356181818181819,0.40432242169902766,42154.05,42160.34,42121.0,42151.51,29.87598,1258636.1,553,9.67238,407553.56
2022-04-08 23:13:00,0.2087890756302521,0.2500437322175732,42151.51,42262.5,42151.51,42255.03,7.8413,331097.53,410,5.14134,217067.95
2022-04-08 23:14:00,0.20622222222222222,0.18278023636874993,42255.03,42276.17,42211.84,42219.6,6.10831,258095.17,364,3.8466,162524.06
2022-04-08 23:15:00,0.20246808510638298,0.09834796568565793,42219.59,42219.6,42150.75,42154.49,5.82656,245777.19,367,2.28658,96438.65
2022-04-08 23:16:00,0.2103957894736842,0.3053640460943944,42154.49,42188.99,42128.14,42149.06,4.21149,177537.55,313,1.38266,58291.855
2022-04-08 23:17:00,0.10912685185185185,0.1398314111723861,42144.89,42200.0,42143.15,42199.99,3.58421,151159.88,212,2.45855,103691.13
2022-04-08 23:18:00,0.16163218390804598,0.16668933334609443,42200.0,42200.0,42159.25,42166.89,2.76845,116772.31,220,0.79646,33586.8
2022-04-08 23:19:00,0.2116504761904762,-0.022606492104987996,42166.89,42194.12,42166.89,42194.12,3.78769,159778.53,168,1.26153,53214.902
2022-04-08 23:20:00,0.2289767857142857,0.23346012208882888,42194.13,42277.77,42187.02,42265.09,10.10463,426869.84,422,5.54252,234069.95
